DateTime,VIA40RDB_V_PRES,GRAC_STAPRE_LIVE,TFLORESRDB_V_PRES_L10,TFLORESRDB_V_PRES_L12,CRA46_V_PRES,7DEABRIL1_STAPRE_LIVE,CALLE30_V_PRES,ARENOSA_RED_PRESION,ARENOSA_RED_TEMPERATURA,ARENOSA_RED_FLOWRATE
27/12/2023 22:45, 237.64 , 238.70 , 235.72 , 235.58 , 237.82 , 235.83 , 241.68 , 244.99 , 68.97 ," 1,265.92 "
27/12/2023 23:00, 237.64 , 238.65 , 234.96 , 234.81 , 237.82 , 235.83 , 241.55 , 245.03 , 69.00 ," 1,255.79 "
27/12/2023 23:15, 237.64 , 238.28 , 234.96 , 234.81 , 237.84 , 236.89 , 241.81 , 245.03 , 69.06 ," 1,184.34 "
27/12/2023 23:30, 237.96 , 239.08 , 235.47 , 235.45 , 238.33 , 236.89 , 242.13 , 245.02 , 68.96 ," 1,202.89 "
27/12/2023 23:45, 237.96 , 239.01 , 235.47 , 235.45 , 238.33 , 236.89 , 241.93 , 244.93 , 68.87 ," 1,159.96 "
28/12/2023 0:00, 237.96 , 239.12 , 235.47 , 235.45 , 238.33 , 236.89 , 242.51 , 245.02 , 68.93 ," 1,129.84 "
28/12/2023 0:15, 238.28 , 239.34 , 235.60 , 236.21 , 238.21 , 237.26 , 242.20 , 245.00 , 68.99 ," 1,024.24 "
28/12/2023 0:30, 238.47 , 239.89 , 235.60 , 236.21 , 239.15 , 237.26 , 242.47 , 245.03 , 68.98 ," 1,076.86 "
28/12/2023 0:45, 238.28 , 239.42 , 236.23 , 236.21 , 238.59 , 237.26 , 242.32 , 245.03 , 68.95 ," 1,057.75 "
28/12/2023 1:00, 238.28 , 239.52 , 236.23 , 236.21 , 238.59 , 237.26 , 242.38 , 245.02 , 68.93 ," 1,016.31 "
28/12/2023 1:15, 238.28 , 239.68 , 236.23 , 236.21 , 238.73 , 237.38 , 242.57 , 245.00 , 68.58 ," 1,018.48 "
28/12/2023 1:30, 238.73 , 239.78 , 236.23 , 236.21 , 238.73 , 237.38 , 242.51 , 245.00 , 68.78 ," 1,053.55 "
28/12/2023 1:45, 238.28 , 239.60 , 236.23 , 236.21 , 238.73 , 237.38 , 242.51 , 244.96 , 69.10 ," 1,060.89 "
28/12/2023 2:00, 238.28 , 239.33 , 236.23 , 236.21 , 238.73 , 237.38 , 242.38 , 245.02 , 68.91 ," 1,014.87 "
28/12/2023 2:15, 238.28 , 239.64 , 236.23 , 236.21 , 238.78 , 237.47 , 242.34 , 244.94 , 69.06 ," 1,077.43 "
28/12/2023 2:30, 238.28 , 239.60 , 236.23 , 236.34 , 238.78 , 237.47 , 242.51 , 245.03 , 69.05 ," 1,018.96 "
28/12/2023 2:45, 238.28 , 239.60 , 235.66 , 235.89 , 238.78 , 237.47 , 242.45 , 244.99 , 69.15 ," 1,062.60 "
28/12/2023 3:00, 238.28 , 239.30 , 235.66 , 235.89 , 238.46 , 237.47 , 242.38 , 244.94 , 68.91 ," 1,064.97 "
28/12/2023 3:15, 238.28 , 239.43 , 235.66 , 235.89 , 238.85 , 237.38 , 242.38 , 244.97 , 68.53 ," 1,048.04 "
28/12/2023 3:30, 238.28 , 239.50 , 235.66 , 235.89 , 238.85 , 237.38 , 242.38 , 245.02 , 68.83 ," 1,066.08 "
28/12/2023 3:45, 238.28 , 239.41 , 235.66 , 235.89 , 238.85 , 237.38 , 242.38 , 245.00 , 69.15 ," 1,036.27 "
28/12/2023 4:00, 238.28 , 239.68 , 236.68 , 235.89 , 238.98 , 237.38 , 242.51 , 244.94 , 69.20 ," 1,121.87 "
28/12/2023 4:15, 238.28 , 239.30 , 236.68 , 235.89 , 238.33 , 237.38 , 242.45 , 244.94 , 69.10 ," 1,068.77 "
28/12/2023 4:30, 238.73 , 239.50 , 236.55 , 235.89 , 238.65 , 237.38 , 242.41 , 244.99 , 69.01 ," 1,194.53 "
28/12/2023 4:45, 238.28 , 238.97 , 235.60 , 235.89 , 238.01 , 237.38 , 241.93 , 244.96 , 68.93 ," 1,181.74 "
28/12/2023 5:00, 238.28 , 239.27 , 235.60 , 235.89 , 238.27 , 237.38 , 242.06 , 244.96 , 68.87 ," 1,208.80 "
28/12/2023 5:15, 238.28 , 238.83 , 235.60 , 235.89 , 237.82 , 236.57 , 241.42 , 244.96 , 68.76 ," 1,320.23 "
28/12/2023 5:30, 237.00 , 238.15 , 234.64 , 233.98 , 236.80 , 236.57 , 241.42 , 244.94 , 68.63 ," 1,455.26 "
28/12/2023 5:45, 236.05 , 237.49 , 234.00 , 233.98 , 236.48 , 236.57 , 240.82 , 245.05 , 68.70 ," 1,395.60 "
28/12/2023 6:00, 236.05 , 237.22 , 233.80 , 233.02 , 236.09 , 236.57 , 240.82 , 244.99 , 68.64 ," 1,412.26 "
28/12/2023 6:15, 236.05 , 237.03 , 233.68 , 233.02 , 235.52 , 234.70 , 241.04 , 245.06 , 68.61 ," 1,516.62 "
28/12/2023 6:30, 235.09 , 236.59 , 233.68 , 233.02 , 235.52 , 234.70 , 240.51 , 244.99 , 68.56 ," 1,631.12 "
28/12/2023 6:45, 234.45 , 235.67 , 232.14 , 232.38 , 234.62 , 234.70 , 239.99 , 244.94 , 68.65 ," 1,689.08 "
28/12/2023 7:00, 233.49 , 234.56 , 232.14 , 232.38 , 233.08 , 234.70 , 239.99 , 244.90 , 68.70 ," 1,752.62 "
28/12/2023 7:15, 232.85 , 234.16 , 232.14 , 232.38 , 232.63 , 230.76 , 239.05 , 244.87 , 68.85 ," 1,749.39 "
28/12/2023 7:30, 233.49 , 234.17 , 232.14 , 232.38 , 232.83 , 230.76 , 239.05 , 245.06 , 68.91 ," 1,811.78 "
28/12/2023 7:45, 231.25 , 232.86 , 229.20 , 229.51 , 232.83 , 230.76 , 238.67 , 244.94 , 69.20 ," 1,808.59 "
28/12/2023 8:00, 231.25 , 232.98 , 228.43 , 227.91 , 231.10 , 230.76 , 238.80 , 245.14 , 69.05 ," 1,940.74 "
28/12/2023 8:15, 231.25 , 231.99 , 227.28 , 226.96 , 231.10 , 228.77 , 238.34 , 245.00 , 69.02 ," 1,939.97 "
28/12/2023 8:30, 231.13 , 232.73 , 228.24 , 227.60 , 231.10 , 228.77 , 238.67 , 245.02 , 69.03 ," 1,952.70 "
28/12/2023 8:45, 229.98 , 231.43 , 227.28 , 227.60 , 231.10 , 228.77 , 237.80 , 245.06 , 69.11 ," 1,975.22 "
28/12/2023 9:00, 229.98 , 231.26 , 227.28 , 227.60 , 229.46 , 228.77 , 238.16 , 245.00 , 69.37 ," 1,916.90 "
28/12/2023 9:15, 229.98 , 231.07 , 227.28 , 227.60 , 229.11 , 225.92 , 237.45 , 244.62 , 69.60 ," 1,905.30 "
28/12/2023 9:30, 230.42 , 231.48 , 227.28 , 227.02 , 229.78 , 225.92 , 237.78 , 244.97 , 69.96 ," 2,016.32 "
28/12/2023 9:45, 229.02 , 230.64 , 227.28 , 227.02 , 229.78 , 225.92 , 237.78 , 244.94 , 69.48 ," 1,968.13 "
28/12/2023 10:00, 229.98 , 231.13 , 226.90 , 226.64 , 229.18 , 225.92 , 237.45 , 244.93 , 69.86 ," 2,013.70 "
28/12/2023 10:15, 229.98 , 231.04 , 226.96 , 226.64 , 229.11 , 225.24 , 237.26 , 245.02 , 70.05 ," 2,054.81 "
28/12/2023 10:30, 228.38 , 229.70 , 226.00 , 225.68 , 227.80 , 225.24 , 237.26 , 244.96 , 70.51 ," 2,075.24 "
28/12/2023 10:45, 227.74 , 229.49 , 225.05 , 225.49 , 227.80 , 225.24 , 237.26 , 244.93 , 70.70 ," 2,149.83 "
28/12/2023 11:00, 227.74 , 228.64 , 224.09 , 224.08 , 226.55 , 225.24 , 236.24 , 244.96 , 71.08 ," 2,214.60 "
28/12/2023 11:15, 227.10 , 228.41 , 224.09 , 224.08 , 225.72 , 218.22 , 236.24 , 244.88 , 71.13 ," 2,197.29 "
28/12/2023 11:30, 226.14 , 227.42 , 222.94 , 223.13 , 225.72 , 218.22 , 236.04 , 245.06 , 71.23 ," 2,342.62 "
28/12/2023 11:45, 224.67 , 226.41 , 222.94 , 223.13 , 224.24 , 218.22 , 235.08 , 245.00 , 70.64 ," 2,354.85 "
28/12/2023 12:00, 224.87 , 226.43 , 222.17 , 222.17 , 224.18 , 218.22 , 235.02 , 244.96 , 71.37 ," 2,275.24 "
28/12/2023 12:15, 225.82 , 226.89 , 221.21 , 221.21 , 223.92 , 210.23 , 235.76 , 244.96 , 71.64 ," 2,396.17 "
28/12/2023 12:30, 223.91 , 225.62 , 221.21 , 220.57 , 223.92 , 210.23 , 234.83 , 244.97 , 71.70 ," 2,359.71 "
28/12/2023 12:45, 224.99 , 226.42 , 223.13 , 222.87 , 223.22 , 210.23 , 235.65 , 245.00 , 71.78 ," 2,225.15 "
28/12/2023 13:00, 227.10 , 228.29 , 223.13 , 222.87 , 225.78 , 210.23 , 236.36 , 245.17 , 71.72 ," 2,199.66 "
28/12/2023 13:15, 227.10 , 228.34 , 224.09 , 224.40 , 225.78 , 215.68 , 237.00 , 244.88 , 71.80 ," 2,100.47 "
28/12/2023 13:30, 228.38 , 229.73 , 225.69 , 226.13 , 227.51 , 215.68 , 236.88 , 244.96 , 71.93 ," 2,038.06 "
28/12/2023 13:45, 229.66 , 230.38 , 226.64 , 226.32 , 227.51 , 215.68 , 237.35 , 244.97 , 71.87 ," 2,059.84 "
28/12/2023 14:00, 230.62 , 230.84 , 226.64 , 226.32 , 229.07 , 215.68 , 237.00 , 245.02 , 72.01 ," 1,850.81 "
28/12/2023 14:15, 230.62 , 232.82 , 229.20 , 229.19 , 230.84 , 226.23 , 238.28 , 245.02 , 72.00 ," 1,857.19 "
28/12/2023 14:30, 232.85 , 233.73 , 230.16 , 230.15 , 230.84 , 226.23 , 238.86 , 245.02 , 71.83 ," 1,808.88 "
28/12/2023 14:45, 232.85 , 233.96 , 230.16 , 230.15 , 230.84 , 226.23 , 238.86 , 244.97 , 71.89 ," 1,808.94 "
28/12/2023 15:00, 232.85 , 233.67 , 230.16 , 229.51 , 231.92 , 226.23 , 239.12 , 245.00 , 71.90 ," 1,725.58 "
28/12/2023 15:15, 232.85 , 235.29 , 231.76 , 231.43 , 233.85 , 233.53 , 239.76 , 245.00 , 71.77 ," 1,692.44 "
28/12/2023 15:30, 234.45 , 235.30 , 231.76 , 231.43 , 233.85 , 233.53 , 239.90 , 244.96 , 71.58 ," 1,714.12 "
28/12/2023 15:45, 234.45 , 235.19 , 230.99 , 231.43 , 233.79 , 233.53 , 239.76 , 245.02 , 71.35 ," 1,632.10 "
28/12/2023 16:00, 234.45 , 235.77 , 230.99 , 231.43 , 234.26 , 233.53 , 240.40 , 244.87 , 71.12 ," 1,667.71 "
28/12/2023 16:15, 234.45 , 235.24 , 231.76 , 231.75 , 233.85 , 233.40 , 239.50 , 245.05 , 70.68 ," 1,700.11 "
28/12/2023 16:30, 234.07 , 235.10 , 231.76 , 231.55 , 233.85 , 233.40 , 239.37 , 244.88 , 70.34 ," 1,857.70 "
28/12/2023 16:45, 233.49 , 234.57 , 231.76 , 231.75 , 233.02 , 233.40 , 238.60 , 244.87 , 69.99 ," 1,735.21 "
28/12/2023 17:00, 234.45 , 234.81 , 231.44 , 231.17 , 233.40 , 233.40 , 239.09 , 244.93 , 69.74 ," 1,818.40 "
28/12/2023 17:15, 234.19 , 235.25 , 232.08 , 232.06 , 234.16 , 231.03 , 239.31 , 244.96 , 69.48 ," 1,728.81 "
28/12/2023 17:30, 233.81 , 235.20 , 231.44 , 231.11 , 233.74 , 231.03 , 238.99 , 245.05 , 69.32 ," 1,816.38 "
28/12/2023 17:45, 234.77 , 235.33 , 231.44 , 231.11 , 233.74 , 231.03 , 239.69 , 244.97 , 69.18 ," 1,782.47 "
28/12/2023 18:00, 234.45 , 235.31 , 231.44 , 231.11 , 233.98 , 231.03 , 239.31 , 244.88 , 69.04 ," 1,888.09 "
28/12/2023 18:15, 233.49 , 235.02 , 231.12 , 231.75 , 233.98 , 231.55 , 239.12 , 245.03 , 68.97 ," 1,757.11 "
28/12/2023 18:30, 233.49 , 234.80 , 230.80 , 230.79 , 233.98 , 231.55 , 239.12 , 245.12 , 68.91 ," 1,824.30 "
28/12/2023 18:45, 234.13 , 234.63 , 230.80 , 230.79 , 233.98 , 231.55 , 238.73 , 244.88 , 68.83 ," 1,868.78 "
28/12/2023 19:00, 234.13 , 235.56 , 230.80 , 230.79 , 233.85 , 231.55 , 239.76 , 244.99 , 68.97 ," 1,800.28 "
28/12/2023 19:15, 234.45 , 235.48 , 231.63 , 231.75 , 233.72 , 230.74 , 238.92 , 245.00 , 68.97 ," 1,691.86 "
28/12/2023 19:30, 233.49 , 235.27 , 231.63 , 231.75 , 233.72 , 230.74 , 239.19 , 244.94 , 68.91 ," 1,685.68 "
28/12/2023 19:45, 234.83 , 235.80 , 232.08 , 231.75 , 233.72 , 230.74 , 239.80 , 244.99 , 68.97 ," 1,637.02 "
28/12/2023 20:00, 235.41 , 236.59 , 233.04 , 232.70 , 233.72 , 230.74 , 240.14 , 245.06 , 68.71 ," 1,587.11 "
28/12/2023 20:15, 235.41 , 236.75 , 233.68 , 233.66 , 235.20 , 233.19 , 240.40 , 244.93 , 68.25 ," 1,612.72 "
28/12/2023 20:30, 235.73 , 236.77 , 232.72 , 232.70 , 235.71 , 233.19 , 239.88 , 244.99 , 67.85 ," 1,569.06 "
28/12/2023 20:45, 236.37 , 237.60 , 232.72 , 232.70 , 236.52 , 233.19 , 240.59 , 245.00 , 67.44 ," 1,441.11 "
28/12/2023 21:00, 236.68 , 238.07 , 234.64 , 233.85 , 236.22 , 233.19 , 240.77 , 244.99 , 67.22 ," 1,476.65 "
28/12/2023 21:15, 237.32 , 238.09 , 234.64 , 233.85 , 236.22 , 235.55 , 241.10 , 245.02 , 66.96 ," 1,418.03 "
28/12/2023 21:30, 237.64 , 238.14 , 234.64 , 233.85 , 236.22 , 235.55 , 240.78 , 245.03 , 66.80 ," 1,398.33 "
28/12/2023 21:45, 237.64 , 238.57 , 234.96 , 234.81 , 237.31 , 235.55 , 241.49 , 245.00 , 66.81 ," 1,393.00 "
28/12/2023 22:00, 238.60 , 239.18 , 236.23 , 235.58 , 237.99 , 235.55 , 241.49 , 245.00 , 66.81 ," 1,330.57 "
28/12/2023 22:15, 238.60 , 239.24 , 235.60 , 235.58 , 237.89 , 236.49 , 241.49 , 244.99 , 66.78 ," 1,386.67 "
28/12/2023 22:30, 237.96 , 239.46 , 235.60 , 235.58 , 237.95 , 236.49 , 241.87 , 245.11 , 66.78 ," 1,344.64 "
28/12/2023 22:45, 238.92 , 239.88 , 236.23 , 235.58 , 238.59 , 236.49 , 241.87 , 245.00 , 66.68 ," 1,326.33 "
28/12/2023 23:00, 238.92 , 239.33 , 236.23 , 235.58 , 238.35 , 236.49 , 241.61 , 245.02 , 66.73 ," 1,211.39 "
28/12/2023 23:15, 238.28 , 239.69 , 236.23 , 235.89 , 238.48 , 236.89 , 241.93 , 244.96 , 66.82 ," 1,176.26 "
28/12/2023 23:30, 239.24 , 240.11 , 237.19 , 236.85 , 238.48 , 236.89 , 242.13 , 244.93 , 66.87 ," 1,117.38 "
28/12/2023 23:45, 239.24 , 240.47 , 237.19 , 236.85 , 239.49 , 236.89 , 242.32 , 245.02 , 66.90 ," 1,130.17 "
29/12/2023 0:00, 239.56 , 240.71 , 237.19 , 237.49 , 239.42 , 236.89 , 242.38 , 244.91 , 66.91 ," 1,096.92 "
29/12/2023 0:15, 239.56 , 240.71 , 237.19 , 237.49 , 239.94 , 237.63 , 242.55 , 245.06 , 66.93 ," 1,120.16 "
29/12/2023 0:30, 239.24 , 240.61 , 237.19 , 237.49 , 239.74 , 237.63 , 242.45 , 245.00 , 66.94 ," 1,074.99 "
29/12/2023 0:45, 240.20 , 240.92 , 238.15 , 237.49 , 240.32 , 237.63 , 242.51 , 245.12 , 67.01 ," 1,056.63 "
29/12/2023 1:00, 240.20 , 241.07 , 237.19 , 237.49 , 240.38 , 237.63 , 242.51 , 244.97 , 67.02 ," 1,075.88 "
29/12/2023 1:15, 239.88 , 240.96 , 238.15 , 237.49 , 240.38 , 237.75 , 242.51 , 244.93 , 67.13 ," 1,021.49 "
29/12/2023 1:30, 239.88 , 241.06 , 238.15 , 237.49 , 240.38 , 237.75 , 242.51 , 245.00 , 67.09 ," 1,034.59 "
29/12/2023 1:45, 239.88 , 240.82 , 237.19 , 237.49 , 240.38 , 237.75 , 242.46 , 244.99 , 67.09 ," 1,085.65 "
29/12/2023 2:00, 239.88 , 240.74 , 238.15 , 237.49 , 239.91 , 237.75 , 242.51 , 245.02 , 67.16 ," 1,054.12 "
29/12/2023 2:15, 239.88 , 240.98 , 237.77 , 237.49 , 239.94 , 237.59 , 242.77 , 244.94 , 67.24 ," 1,016.32 "
29/12/2023 2:30, 239.88 , 240.89 , 238.15 , 237.49 , 240.32 , 237.59 , 242.48 , 245.02 , 66.93 ," 1,010.41 "
29/12/2023 2:45, 239.88 , 241.13 , 237.51 , 237.49 , 240.32 , 237.59 , 242.57 , 244.94 , 66.63 ," 1,025.76 "
29/12/2023 3:00, 240.52 , 241.18 , 237.83 , 237.17 , 240.37 , 237.59 , 242.51 , 245.09 , 66.46 ," 1,106.60 "
29/12/2023 3:15, 239.62 , 240.73 , 237.83 , 238.13 , 239.92 , 237.59 , 242.45 , 245.02 , 66.25 ," 1,027.69 "
29/12/2023 3:30, 240.20 , 241.31 , 237.83 , 238.13 , 240.45 , 237.59 , 242.64 , 245.03 , 66.35 ," 1,055.80 "
29/12/2023 3:45, 240.20 , 241.11 , 237.83 , 237.49 , 240.64 , 237.59 , 242.45 , 245.03 , 66.28 ," 1,029.30 "
29/12/2023 4:00, 240.52 , 241.12 , 237.83 , 237.49 , 240.51 , 237.59 , 242.47 , 245.05 , 66.15 ," 1,089.87 "
29/12/2023 4:15, 240.33 , 240.92 , 237.51 , 237.49 , 240.13 , 237.59 , 242.57 , 245.02 , 66.08 ," 1,090.59 "
29/12/2023 4:30, 239.88 , 240.61 , 237.51 , 237.49 , 240.13 , 237.59 , 242.19 , 245.05 , 65.95 ," 1,178.65 "
29/12/2023 4:45, 239.24 , 240.52 , 237.51 , 236.85 , 239.49 , 237.59 , 241.93 , 244.93 , 65.65 ," 1,200.94 "
29/12/2023 5:00, 238.92 , 240.18 , 237.19 , 236.85 , 239.28 , 237.59 , 242.00 , 245.09 , 65.23 ," 1,286.25 "
29/12/2023 5:15, 239.11 , 240.16 , 236.55 , 236.85 , 239.28 , 236.66 , 242.13 , 245.05 , 65.23 ," 1,259.33 "
29/12/2023 5:30, 238.92 , 239.72 , 237.00 , 236.85 , 239.04 , 236.66 , 241.68 , 244.94 , 65.08 ," 1,360.40 "
29/12/2023 5:45, 238.92 , 239.27 , 235.91 , 235.89 , 239.04 , 236.66 , 241.10 , 245.06 , 64.74 ," 1,456.40 "
29/12/2023 6:00, 237.96 , 238.98 , 235.53 , 235.51 , 237.64 , 236.66 , 241.40 , 245.05 , 64.82 ," 1,380.54 "
29/12/2023 6:15, 237.96 , 238.88 , 235.34 , 235.32 , 237.64 , 234.98 , 241.17 , 244.99 , 64.57 ," 1,435.96 "
29/12/2023 6:30, 237.96 , 238.73 , 235.34 , 235.32 , 237.64 , 234.98 , 241.29 , 244.91 , 64.49 ," 1,473.12 "
29/12/2023 6:45, 237.64 , 238.61 , 234.96 , 234.94 , 237.31 , 234.98 , 240.96 , 245.03 , 64.53 ," 1,477.81 "
29/12/2023 7:00, 237.00 , 237.82 , 234.96 , 234.94 , 236.61 , 234.98 , 240.59 , 245.06 , 64.34 ," 1,623.18 "
29/12/2023 7:15, 235.41 , 236.87 , 234.96 , 234.94 , 236.61 , 231.22 , 240.27 , 244.99 , 64.49 ," 1,633.33 "
29/12/2023 7:30, 235.73 , 236.48 , 233.04 , 232.70 , 236.61 , 231.22 , 240.27 , 245.00 , 64.35 ," 1,656.79 "
29/12/2023 7:45, 235.09 , 236.07 , 232.08 , 231.75 , 234.49 , 231.22 , 240.01 , 244.71 , 64.24 ," 1,842.10 "
29/12/2023 8:00, 233.87 , 235.15 , 232.08 , 231.75 , 233.40 , 231.22 , 239.55 , 245.02 , 64.22 ," 1,804.66 "
29/12/2023 8:15, 233.49 , 234.34 , 231.12 , 230.79 , 232.89 , 229.02 , 238.96 , 245.03 , 64.20 ," 1,856.73 "
29/12/2023 8:30, 233.30 , 234.35 , 231.12 , 230.47 , 232.83 , 229.02 , 238.80 , 244.96 , 63.77 ," 1,895.13 "
29/12/2023 8:45, 233.17 , 233.89 , 230.16 , 229.70 , 232.83 , 229.02 , 238.67 , 245.12 , 64.43 ," 1,894.89 "
29/12/2023 9:00, 232.85 , 233.52 , 230.16 , 229.51 , 231.93 , 229.02 , 238.35 , 245.08 , 64.84 ," 1,922.41 "
29/12/2023 9:15, 232.21 , 233.35 , 230.16 , 229.51 , 231.93 , 227.36 , 238.80 , 245.00 , 64.78 ," 1,888.21 "
29/12/2023 9:30, 232.21 , 233.50 , 230.16 , 229.51 , 231.87 , 227.36 , 238.54 , 244.87 , 65.36 ," 1,915.94 "
29/12/2023 9:45, 232.21 , 233.66 , 230.16 , 229.51 , 232.19 , 227.36 , 238.54 , 244.99 , 65.48 ," 1,851.98 "
29/12/2023 10:00, 232.21 , 234.48 , 230.16 , 229.51 , 232.38 , 227.36 , 238.80 , 244.85 , 65.90 ," 1,895.02 "
29/12/2023 10:15, 232.21 , 232.93 , 229.20 , 229.51 , 231.38 , 227.55 , 237.96 , 245.06 , 66.18 ," 1,861.12 "
29/12/2023 10:30, 232.21 , 232.60 , 229.20 , 229.19 , 231.38 , 227.55 , 237.90 , 245.03 , 65.82 ," 1,848.78 "
29/12/2023 10:45, 232.21 , 233.32 , 228.88 , 228.23 , 231.42 , 227.55 , 238.03 , 244.93 , 65.82 ," 1,978.39 "
29/12/2023 11:00, 229.98 , 231.47 , 228.88 , 228.23 , 229.38 , 227.55 , 237.20 , 245.08 , 66.31 ," 2,032.09 "
29/12/2023 11:15, 230.62 , 231.69 , 226.64 , 226.89 , 229.73 , 222.83 , 237.46 , 244.96 , 66.78 ," 2,056.58 "
29/12/2023 11:30, 229.66 , 230.83 , 226.64 , 226.89 , 228.34 , 222.83 , 236.68 , 244.96 , 66.46 ," 2,140.95 "
29/12/2023 11:45, 228.70 , 230.16 , 225.05 , 224.40 , 227.51 , 222.83 , 236.88 , 245.09 , 66.51 ," 2,197.63 "
29/12/2023 12:00, 227.61 , 228.95 , 225.05 , 224.40 , 227.51 , 222.83 , 236.68 , 244.85 , 66.34 ," 2,187.30 "
29/12/2023 12:15, 227.74 , 228.83 , 225.17 , 224.40 , 227.51 , 215.08 , 236.68 , 245.03 , 67.31 ," 2,199.69 "
29/12/2023 12:30, 227.93 , 229.00 , 225.05 , 225.36 , 227.51 , 215.08 , 236.79 , 245.02 , 67.04 ," 2,139.19 "
29/12/2023 12:45, 228.70 , 229.91 , 226.00 , 225.36 , 227.51 , 215.08 , 236.94 , 244.93 , 67.67 ," 2,133.88 "
29/12/2023 13:00, 229.02 , 230.03 , 226.00 , 226.32 , 227.51 , 215.08 , 236.24 , 245.03 , 68.05 ," 2,104.13 "
29/12/2023 13:15, 229.02 , 229.85 , 226.00 , 225.68 , 227.51 , 219.91 , 237.26 , 244.99 , 68.41 ," 1,995.20 "
29/12/2023 13:30, 230.94 , 232.08 , 226.00 , 225.68 , 230.26 , 219.91 , 237.90 , 245.05 , 68.44 ," 1,939.28 "
29/12/2023 13:45, 231.57 , 232.53 , 229.84 , 229.83 , 230.78 , 219.91 , 238.03 , 245.06 , 68.79 ," 1,901.62 "
29/12/2023 14:00, 233.17 , 233.85 , 230.03 , 229.83 , 230.78 , 219.91 , 238.72 , 245.06 , 68.74 ," 1,786.09 "
29/12/2023 14:15, 233.17 , 234.16 , 230.03 , 229.83 , 230.78 , 229.80 , 238.48 , 245.02 , 68.26 ," 1,821.12 "
29/12/2023 14:30, 233.81 , 234.35 , 230.80 , 230.79 , 232.76 , 229.80 , 239.44 , 244.97 , 69.12 ," 1,761.45 "
29/12/2023 14:45, 234.13 , 235.13 , 232.14 , 231.75 , 233.66 , 229.80 , 239.50 , 244.99 , 69.48 ," 1,589.47 "
29/12/2023 15:00, 235.09 , 236.21 , 232.14 , 231.75 , 234.75 , 229.80 , 239.88 , 244.96 , 70.03 ," 1,701.91 "
29/12/2023 15:15, 235.09 , 235.60 , 232.72 , 232.96 , 234.75 , 234.56 , 239.88 , 244.93 , 70.01 ," 1,595.63 "
29/12/2023 15:30, 235.60 , 236.78 , 232.72 , 232.96 , 235.39 , 234.56 , 240.38 , 245.08 , 69.74 ," 1,663.38 "
29/12/2023 15:45, 236.05 , 236.65 , 233.36 , 233.34 , 235.52 , 234.56 , 240.14 , 244.97 , 69.49 ," 1,643.16 "
29/12/2023 16:00, 235.41 , 236.40 , 233.36 , 233.34 , 235.52 , 234.56 , 239.88 , 245.02 , 69.30 ," 1,603.53 "
29/12/2023 16:15, 235.41 , 236.20 , 233.36 , 232.58 , 235.52 , 234.99 , 239.56 , 244.88 , 69.08 ," 1,654.25 "
29/12/2023 16:30, 235.41 , 236.22 , 233.04 , 233.34 , 235.07 , 234.99 , 240.01 , 245.06 , 68.88 ," 1,601.31 "
29/12/2023 16:45, 235.09 , 236.78 , 233.04 , 233.34 , 235.32 , 234.99 , 240.20 , 244.96 , 68.67 ," 1,646.83 "
29/12/2023 17:00, 235.09 , 236.00 , 233.04 , 233.34 , 235.32 , 234.99 , 239.56 , 245.09 , 68.54 ," 1,715.09 "
29/12/2023 17:15, 235.09 , 236.08 , 232.08 , 232.06 , 235.32 , 232.83 , 239.92 , 245.03 , 68.64 ," 1,693.80 "
29/12/2023 17:30, 234.13 , 235.65 , 232.08 , 232.06 , 234.00 , 232.83 , 239.88 , 245.09 , 68.87 ," 1,726.40 "
29/12/2023 17:45, 234.13 , 235.33 , 231.44 , 231.11 , 234.20 , 232.83 , 239.44 , 244.94 , 68.89 ," 1,637.17 "
29/12/2023 18:00, 235.09 , 236.41 , 232.40 , 232.38 , 234.20 , 232.83 , 240.08 , 244.93 , 68.90 ," 1,730.57 "
29/12/2023 18:15, 234.77 , 235.02 , 232.21 , 232.38 , 234.20 , 232.51 , 239.78 , 244.93 , 68.96 ," 1,648.16 "
29/12/2023 18:30, 235.41 , 235.98 , 232.40 , 232.38 , 234.49 , 232.51 , 239.95 , 244.73 , 68.95 ," 1,612.56 "
29/12/2023 18:45, 234.45 , 235.83 , 232.40 , 232.38 , 234.40 , 232.51 , 239.63 , 244.99 , 69.06 ," 1,630.45 "
29/12/2023 19:00, 235.09 , 236.59 , 233.36 , 233.34 , 234.40 , 232.51 , 240.01 , 244.88 , 69.00 ," 1,647.74 "
29/12/2023 19:15, 235.09 , 235.82 , 232.40 , 232.38 , 234.40 , 232.70 , 239.63 , 245.02 , 69.13 ," 1,690.62 "
29/12/2023 19:30, 235.09 , 235.98 , 232.40 , 232.38 , 234.43 , 232.70 , 239.54 , 245.06 , 69.05 ," 1,649.78 "
29/12/2023 19:45, 235.09 , 236.49 , 233.04 , 233.34 , 234.59 , 232.70 , 240.46 , 245.00 , 69.03 ," 1,634.70 "
29/12/2023 20:00, 236.05 , 236.83 , 233.04 , 233.34 , 234.59 , 232.70 , 240.59 , 245.05 , 69.00 ," 1,588.46 "
29/12/2023 20:15, 236.05 , 237.23 , 234.00 , 233.34 , 235.93 , 235.34 , 240.61 , 245.02 , 69.07 ," 1,566.98 "
29/12/2023 20:30, 236.05 , 237.05 , 234.00 , 234.30 , 235.93 , 235.34 , 240.78 , 244.90 , 68.92 ," 1,490.46 "
